Network_id,Motif_pattern_id,Motif_functional_ID,Counts
12_9_bartomeus_spain_2008_LaRocina_unp,8,2_Bee_Bee_Bee_Syrphids,878
12_9_bartomeus_spain_2008_LaRocina_unp,8,2_Bee_Bee_Bee_Bee,730
12_9_bartomeus_spain_2008_LaRocina_unp,8,2_Bee_Bee_Bee_Non-syrphids-diptera,572
12_9_bartomeus_spain_2008_LaRocina_unp,8,2_Bee_Bee_Non-syrphids-diptera_Syrphids,468
12_9_bartomeus_spain_2008_LaRocina_unp,4,2_Bee_Bee_Bee,306
12_9_bartomeus_spain_2008_LaRocina_unp,8,2_Bee_Bee_Bee_Non-bee-Hymenoptera,286
12_9_bartomeus_spain_2008_LaRocina_unp,4,2_Bee_Bee_Syrphids,249
12_9_bartomeus_spain_2008_LaRocina_unp,8,2_Bee_Bee_Non-bee-Hymenoptera_Syrphids,234
12_9_bartomeus_spain_2008_LaRocina_unp,8,2_Bee_Bee_Syrphids_Syrphids,234
12_9_bartomeus_spain_2008_LaRocina_unp,9,3_2_Bee_Bee_Bee,223
12_9_bartomeus_spain_2008_LaRocina_unp,4,2_Bee_Bee_Non-syrphids-diptera,156
12_9_bartomeus_spain_2008_LaRocina_unp,8,2_Bee_Bee_Non-bee-Hymenoptera_Non-syrphids-diptera,156
12_9_bartomeus_spain_2008_LaRocina_unp,9,3_2_Bee_Syrphids_Bee,139
12_9_bartomeus_spain_2008_LaRocina_unp,9,2_2_Bee_Bee_Bee,122
12_9_bartomeus_spain_2008_LaRocina_unp,3,2_Bee_Bee,93
12_9_bartomeus_spain_2008_LaRocina_unp,10,2_2_Bee_Bee_Bee,88
12_9_bartomeus_spain_2008_LaRocina_unp,9,3_2_Bee_Non-syrphids-diptera_Bee,84
12_9_bartomeus_spain_2008_LaRocina_unp,4,2_Bee_Bee_Non-bee-Hymenoptera,78
12_9_bartomeus_spain_2008_LaRocina_unp,4,2_Bee_Non-syrphids-diptera_Syrphids,78
12_9_bartomeus_spain_2008_LaRocina_unp,8,2_Bee_Bee_Non-syrphids-diptera_Non-syrphids-diptera,78
12_9_bartomeus_spain_2008_LaRocina_unp,8,2_Bee_Non-bee-Hymenoptera_Non-syrphids-diptera_Syrphids,78
12_9_bartomeus_spain_2008_LaRocina_unp,8,2_Bee_Non-syrphids-diptera_Syrphids_Syrphids,78
12_9_bartomeus_spain_2008_LaRocina_unp,9,2_2_Bee_Syrphids_Bee,74
12_9_bartomeus_spain_2008_LaRocina_unp,9,1_2_Bee_Bee_Bee,66
12_9_bartomeus_spain_2008_LaRocina_unp,5,3_2_Bee_Bee,55
12_9_bartomeus_spain_2008_LaRocina_unp,10,2_2_Bee_Syrphids_Bee,46
12_9_bartomeus_spain_2008_LaRocina_unp,10,2_3_Bee_Bee_Bee,46
12_9_bartomeus_spain_2008_LaRocina_unp,3,2_Bee_Syrphids,45
12_9_bartomeus_spain_2008_LaRocina_unp,9,2_2_Bee_Non-syrphids-diptera_Bee,44
12_9_bartomeus_spain_2008_LaRocina_unp,13,2_3_2_Bee_Bee,43
12_9_bartomeus_spain_2008_LaRocina_unp,9,3_2_Bee_Non-bee-Hymenoptera_Bee,42
12_9_bartomeus_spain_2008_LaRocina_unp,4,2_Bee_Non-bee-Hymenoptera_Syrphids,39
12_9_bartomeus_spain_2008_LaRocina_unp,4,2_Bee_Syrphids_Syrphids,39
12_9_bartomeus_spain_2008_LaRocina_unp,8,2_Bee_Non-bee-Hymenoptera_Syrphids_Syrphids,39
12_9_bartomeus_spain_2008_LaRocina_unp,8,2_Bee_Non-syrphids-diptera_Non-syrphids-diptera_Syrphids,39
12_9_bartomeus_spain_2008_LaRocina_unp,10,2_3_Bee_Coleoptera_Bee,38
12_9_bartomeus_spain_2008_LaRocina_unp,9,1_2_Bee_Syrphids_Bee,36
12_9_bartomeus_spain_2008_LaRocina_unp,11,3_2_Bee_Bee_Bee,34
12_9_bartomeus_spain_2008_LaRocina_unp,5,2_2_Bee_Bee,30
12_9_bartomeus_spain_2008_LaRocina_unp,3,2_Bee_Non-syrphids-diptera,26
12_9_bartomeus_spain_2008_LaRocina_unp,4,2_Bee_Non-bee-Hymenoptera_Non-syrphids-diptera,26
12_9_bartomeus_spain_2008_LaRocina_unp,9,1_2_Bee_Non-syrphids-diptera_Bee,24
12_9_bartomeus_spain_2008_LaRocina_unp,9,3_2_Non-syrphids-diptera_Syrphids_Bee,24
12_9_bartomeus_spain_2008_LaRocina_unp,9,2_2_Bee_Non-bee-Hymenoptera_Bee,22
12_9_bartomeus_spain_2008_LaRocina_unp,1,2_Bee,20
12_9_bartomeus_spain_2008_LaRocina_unp,10,2_2_Bee_Non-syrphids-diptera_Bee,16
12_9_bartomeus_spain_2008_LaRocina_unp,5,3_2_Syrphids_Bee,15
12_9_bartomeus_spain_2008_LaRocina_unp,10,1_2_Bee_Syrphids_Bee,15
12_9_bartomeus_spain_2008_LaRocina_unp,11,2_2_Bee_Bee_Bee,15
12_9_bartomeus_spain_2008_LaRocina_unp,13,3_3_2_Bee_Bee,14
12_9_bartomeus_spain_2008_LaRocina_unp,3,2_Bee_Non-bee-Hymenoptera,13
12_9_bartomeus_spain_2008_LaRocina_unp,4,2_Bee_Non-syrphids-diptera_Non-syrphids-diptera,13
12_9_bartomeus_spain_2008_LaRocina_unp,8,2_Bee_Non-bee-Hymenoptera_Non-syrphids-diptera_Non-syrphids-diptera,13
12_9_bartomeus_spain_2008_LaRocina_unp,8,2_Bee_Syrphids_Syrphids_Syrphids,13
12_9_bartomeus_spain_2008_LaRocina_unp,10,2_3_Bee_Syrphids_Bee,13
12_9_bartomeus_spain_2008_LaRocina_unp,5,1_2_Bee_Bee,12
12_9_bartomeus_spain_2008_LaRocina_unp,9,1_2_Bee_Non-bee-Hymenoptera_Bee,12
12_9_bartomeus_spain_2008_LaRocina_unp,9,2_2_Non-syrphids-diptera_Syrphids_Bee,12
12_9_bartomeus_spain_2008_LaRocina_unp,9,3_2_Non-bee-Hymenoptera_Syrphids_Bee,12
12_9_bartomeus_spain_2008_LaRocina_unp,9,3_2_Syrphids_Syrphids_Bee,12
12_9_bartomeus_spain_2008_LaRocina_unp,10,1_2_Bee_Bee_Bee,12
12_9_bartomeus_spain_2008_LaRocina_unp,13,2_3_2_Syrphids_Bee,12
12_9_bartomeus_spain_2008_LaRocina_unp,10,2_3_Coleoptera_Syrphids_Bee,11
12_9_bartomeus_spain_2008_LaRocina_unp,1,3_Bee,10
12_9_bartomeus_spain_2008_LaRocina_unp,11,3_2_Syrphids_Bee_Bee,10
12_9_bartomeus_spain_2008_LaRocina_unp,3,3_Bee_Bee,9
12_9_bartomeus_spain_2008_LaRocina_unp,5,2_2_Syrphids_Bee,8
12_9_bartomeus_spain_2008_LaRocina_unp,5,3_2_Non-syrphids-diptera_Bee,8
12_9_bartomeus_spain_2008_LaRocina_unp,9,3_2_Non-bee-Hymenoptera_Non-syrphids-diptera_Bee,8
12_9_bartomeus_spain_2008_LaRocina_unp,10,2_2_Bee_Non-bee-Hymenoptera_Bee,8
12_9_bartomeus_spain_2008_LaRocina_unp,2,2_3_Bee,7
12_9_bartomeus_spain_2008_LaRocina_unp,5,2_3_Bee_Bee,7
12_9_bartomeus_spain_2008_LaRocina_unp,9,2_3_Bee_Coleoptera_Bee,7
12_9_bartomeus_spain_2008_LaRocina_unp,3,2_Non-syrphids-diptera_Syrphids,6
12_9_bartomeus_spain_2008_LaRocina_unp,4,2_Non-bee-Hymenoptera_Non-syrphids-diptera_Syrphids,6
12_9_bartomeus_spain_2008_LaRocina_unp,4,2_Non-syrphids-diptera_Syrphids_Syrphids,6
12_9_bartomeus_spain_2008_LaRocina_unp,4,3_Bee_Bee_Coleoptera,6
12_9_bartomeus_spain_2008_LaRocina_unp,8,2_Non-bee-Hymenoptera_Non-syrphids-diptera_Syrphids_Syrphids,6
12_9_bartomeus_spain_2008_LaRocina_unp,9,1_2_Non-syrphids-diptera_Syrphids_Bee,6
12_9_bartomeus_spain_2008_LaRocina_unp,9,2_2_Non-bee-Hymenoptera_Syrphids_Bee,6
12_9_bartomeus_spain_2008_LaRocina_unp,9,2_2_Syrphids_Syrphids_Bee,6
12_9_bartomeus_spain_2008_LaRocina_unp,10,2_2_Syrphids_Syrphids_Bee,6
12_9_bartomeus_spain_2008_LaRocina_unp,10,2_3_Bee_Non-syrphids-diptera_Bee,6
12_9_bartomeus_spain_2008_LaRocina_unp,10,2_3_Coleoptera_Non-syrphids-diptera_Bee,6
12_9_bartomeus_spain_2008_LaRocina_unp,11,3_2_Non-syrphids-diptera_Bee_Bee,6
12_9_bartomeus_spain_2008_LaRocina_unp,13,2_3_2_Non-syrphids-diptera_Bee,6
12_9_bartomeus_spain_2008_LaRocina_unp,4,3_Bee_Bee_Bee,5
12_9_bartomeus_spain_2008_LaRocina_unp,5,2_3_Coleoptera_Bee,5
12_9_bartomeus_spain_2008_LaRocina_unp,11,2_3_Bee_Bee_Bee,5
12_9_bartomeus_spain_2008_LaRocina_unp,1,2_Syrphids,4
12_9_bartomeus_spain_2008_LaRocina_unp,3,3_Bee_Coleoptera,4
12_9_bartomeus_spain_2008_LaRocina_unp,5,2_2_Non-syrphids-diptera_Bee,4
12_9_bartomeus_spain_2008_LaRocina_unp,5,3_2_Non-bee-Hymenoptera_Bee,4
12_9_bartomeus_spain_2008_LaRocina_unp,6,2_3_Bee_Bee,4
12_9_bartomeus_spain_2008_LaRocina_unp,8,3_Bee_Bee_Bee_Coleoptera,4
12_9_bartomeus_spain_2008_LaRocina_unp,9,2_2_Non-bee-Hymenoptera_Non-syrphids-diptera_Bee,4
12_9_bartomeus_spain_2008_LaRocina_unp,9,3_2_Non-syrphids-diptera_Non-syrphids-diptera_Bee,4
12_9_bartomeus_spain_2008_LaRocina_unp,10,2_2_Non-syrphids-diptera_Syrphids_Bee,4
12_9_bartomeus_spain_2008_LaRocina_unp,11,2_2_Syrphids_Bee_Bee,4
12_9_bartomeus_spain_2008_LaRocina_unp,11,2_3_Coleoptera_Bee_Bee,4
12_9_bartomeus_spain_2008_LaRocina_unp,13,3_3_2_Syrphids_Bee,4
12_9_bartomeus_spain_2008_LaRocina_unp,14,1_3_2_Bee_Bee,4
12_9_bartomeus_spain_2008_LaRocina_unp,3,2_Non-bee-Hymenoptera_Syrphids,3
12_9_bartomeus_spain_2008_LaRocina_unp,3,2_Syrphids_Syrphids,3
12_9_bartomeus_spain_2008_LaRocina_unp,4,2_Non-bee-Hymenoptera_Syrphids_Syrphids,3
12_9_bartomeus_spain_2008_LaRocina_unp,4,2_Non-syrphids-diptera_Non-syrphids-diptera_Syrphids,3
12_9_bartomeus_spain_2008_LaRocina_unp,5,1_2_Syrphids_Bee,3
12_9_bartomeus_spain_2008_LaRocina_unp,5,3_3_Bee_Bee,3
12_9_bartomeus_spain_2008_LaRocina_unp,7,2_2_3_Bee,3
12_9_bartomeus_spain_2008_LaRocina_unp,8,2_Non-bee-Hymenoptera_Non-syrphids-diptera_Non-syrphids-diptera_Syrphids,3
12_9_bartomeus_spain_2008_LaRocina_unp,8,2_Non-syrphids-diptera_Non-syrphids-diptera_Syrphids_Syrphids,3
12_9_bartomeus_spain_2008_LaRocina_unp,9,1_2_Non-bee-Hymenoptera_Syrphids_Bee,3
12_9_bartomeus_spain_2008_LaRocina_unp,9,1_2_Syrphids_Syrphids_Bee,3
12_9_bartomeus_spain_2008_LaRocina_unp,9,3_3_Bee_Bee_Bee,3
12_9_bartomeus_spain_2008_LaRocina_unp,9,3_3_Bee_Coleoptera_Bee,3
12_9_bartomeus_spain_2008_LaRocina_unp,10,1_2_Syrphids_Syrphids_Bee,3
12_9_bartomeus_spain_2008_LaRocina_unp,10,2_3_Bee_Non-bee-Hymenoptera_Bee,3
12_9_bartomeus_spain_2008_LaRocina_unp,10,2_3_Coleoptera_Non-bee-Hymenoptera_Bee,3
12_9_bartomeus_spain_2008_LaRocina_unp,11,3_2_Non-bee-Hymenoptera_Bee_Bee,3
12_9_bartomeus_spain_2008_LaRocina_unp,13,2_3_2_Non-bee-Hymenoptera_Bee,3
12_9_bartomeus_spain_2008_LaRocina_unp,13,2_3_3_Bee_Bee,3
12_9_bartomeus_spain_2008_LaRocina_unp,15,3_2_3_Bee_Bee,3
12_9_bartomeus_spain_2008_LaRocina_unp,1,1_Bee,2
12_9_bartomeus_spain_2008_LaRocina_unp,1,2_Non-syrphids-diptera,2
12_9_bartomeus_spain_2008_LaRocina_unp,2,2_2_Bee,2
12_9_bartomeus_spain_2008_LaRocina_unp,3,1_Bee_Syrphids,2
12_9_bartomeus_spain_2008_LaRocina_unp,3,2_Non-bee-Hymenoptera_Non-syrphids-diptera,2
12_9_bartomeus_spain_2008_LaRocina_unp,5,1_2_Non-syrphids-diptera_Bee,2
12_9_bartomeus_spain_2008_LaRocina_unp,5,2_2_Non-bee-Hymenoptera_Bee,2
12_9_bartomeus_spain_2008_LaRocina_unp,7,2_3_3_Bee,2
12_9_bartomeus_spain_2008_LaRocina_unp,8,2_Non-syrphids-diptera_Syrphids_Syrphids_Syrphids,2
12_9_bartomeus_spain_2008_LaRocina_unp,9,1_2_Non-bee-Hymenoptera_Non-syrphids-diptera_Bee,2
12_9_bartomeus_spain_2008_LaRocina_unp,9,2_2_Non-syrphids-diptera_Non-syrphids-diptera_Bee,2
12_9_bartomeus_spain_2008_LaRocina_unp,9,2_3_Bee_Bee_Bee,2
12_9_bartomeus_spain_2008_LaRocina_unp,10,1_2_Bee_Non-syrphids-diptera_Bee,2
12_9_bartomeus_spain_2008_LaRocina_unp,10,1_2_Non-syrphids-diptera_Syrphids_Bee,2
12_9_bartomeus_spain_2008_LaRocina_unp,10,2_2_Non-bee-Hymenoptera_Syrphids_Bee,2
12_9_bartomeus_spain_2008_LaRocina_unp,11,2_2_Non-syrphids-diptera_Bee_Bee,2
12_9_bartomeus_spain_2008_LaRocina_unp,13,2_2_3_Bee_Bee,2
12_9_bartomeus_spain_2008_LaRocina_unp,13,2_2_3_Coleoptera_Bee,2
12_9_bartomeus_spain_2008_LaRocina_unp,13,2_3_3_Coleoptera_Bee,2
12_9_bartomeus_spain_2008_LaRocina_unp,13,3_3_2_Non-syrphids-diptera_Bee,2
12_9_bartomeus_spain_2008_LaRocina_unp,14,1_2_2_Bee_Bee,2
12_9_bartomeus_spain_2008_LaRocina_unp,15,2_2_3_Bee_Bee,2
12_9_bartomeus_spain_2008_LaRocina_unp,1,1_Syrphids,1
12_9_bartomeus_spain_2008_LaRocina_unp,1,2_Non-bee-Hymenoptera,1
12_9_bartomeus_spain_2008_LaRocina_unp,1,3_Coleoptera,1
12_9_bartomeus_spain_2008_LaRocina_unp,1,5_Non-syrphids-diptera,1
12_9_bartomeus_spain_2008_LaRocina_unp,2,1_2_Bee,1
12_9_bartomeus_spain_2008_LaRocina_unp,2,3_3_Bee,1
12_9_bartomeus_spain_2008_LaRocina_unp,3,1_Bee_Bee,1
12_9_bartomeus_spain_2008_LaRocina_unp,3,2_Non-syrphids-diptera_Non-syrphids-diptera,1
12_9_bartomeus_spain_2008_LaRocina_unp,4,1_Bee_Bee_Syrphids,1
12_9_bartomeus_spain_2008_LaRocina_unp,4,2_Non-bee-Hymenoptera_Non-syrphids-diptera_Non-syrphids-diptera,1
12_9_bartomeus_spain_2008_LaRocina_unp,4,2_Syrphids_Syrphids_Syrphids,1
12_9_bartomeus_spain_2008_LaRocina_unp,5,1_2_Non-bee-Hymenoptera_Bee,1
12_9_bartomeus_spain_2008_LaRocina_unp,5,2_1_Bee_Bee,1
12_9_bartomeus_spain_2008_LaRocina_unp,5,2_1_Syrphids_Bee,1
12_9_bartomeus_spain_2008_LaRocina_unp,5,3_3_Coleoptera_Bee,1
12_9_bartomeus_spain_2008_LaRocina_unp,6,2_2_Bee_Bee,1
12_9_bartomeus_spain_2008_LaRocina_unp,8,2_Non-bee-Hymenoptera_Syrphids_Syrphids_Syrphids,1
12_9_bartomeus_spain_2008_LaRocina_unp,8,3_Bee_Bee_Bee_Bee,1
12_9_bartomeus_spain_2008_LaRocina_unp,9,1_2_Non-syrphids-diptera_Non-syrphids-diptera_Bee,1
12_9_bartomeus_spain_2008_LaRocina_unp,9,2_1_Bee_Syrphids_Bee,1
12_9_bartomeus_spain_2008_LaRocina_unp,10,1_2_Bee_Non-bee-Hymenoptera_Bee,1
12_9_bartomeus_spain_2008_LaRocina_unp,10,1_2_Non-bee-Hymenoptera_Syrphids_Bee,1
12_9_bartomeus_spain_2008_LaRocina_unp,11,2_2_Non-bee-Hymenoptera_Bee_Bee,1
12_9_bartomeus_spain_2008_LaRocina_unp,12,2_3_Bee_Bee_Bee,1
12_9_bartomeus_spain_2008_LaRocina_unp,13,3_3_2_Non-bee-Hymenoptera_Bee,1
12_9_bartomeus_spain_2008_LaRocina_unp,15,3_2_2_Bee_Bee,1
12_9_bartomeus_spain_2008_LaRocina_unp,16,2_2_3_Bee_Bee,1
12_9_bartomeus_spain_2008_LaRocina_unp,17,2_2_3_3_Bee,1
